feature,importance
f_3660,0.000120350596
f_1005,0.00012031623
f_945,0.00012003648
f_2347,0.00011991133
f_1814,0.00011985292
f_670,0.00011980448
f_2697,0.0001197736
f_2389,0.00011968213
f_5021,0.00011962639
f_3333,0.000119238044
f_1245,0.00011918783
f_4113,0.00011910379
f_6050,0.00011901928
f_3985,0.00011894296
f_2404,0.00011879832
f_5109,0.00011875273
f_899,0.00011864533
f_3685,0.00011850379
f_2627,0.00011835812
f_5307,0.00011833438
f_4413,0.000118312426
f_1258,0.000118290576
f_4979,0.00011802048
f_579,0.00011800576
f_5622,0.00011795421
f_6083,0.00011785071
f_2592,0.00011777495
f_1826,0.00011714183
f_4466,0.000117097756
f_875,0.00011708038
f_2327,0.000116736264
f_153,0.00011672495
f_2917,0.00011663449
f_188,0.00011652865
f_5995,0.000116468844
f_3567,0.00011645935
f_5006,0.000116340234
f_4408,0.000116277035
f_2731,0.00011626589
f_3853,0.00011623095
f_4261,0.00011617467
f_3709,0.00011603359
f_784,0.00011598277
f_5127,0.000115927454
f_1052,0.00011591713
f_5656,0.00011590427
f_6066,0.000115812465
f_3183,0.00011580239
f_1811,0.000115799856
f_5224,0.000115690986
f_2892,0.00011567068
f_6143,0.00011560997
f_684,0.0001155046
f_3372,0.00011545068
f_6041,0.000115417664
f_3254,0.00011539767
f_5566,0.00011537026
f_3138,0.000115151044
f_5183,0.00011482008
f_3978,0.00011475607
f_6151,0.00011469047
f_4051,0.000114630166
f_3979,0.00011462221
f_1588,0.000114430404
f_1487,0.00011416206
f_3965,0.000113980444
f_3607,0.000113912734
f_4661,0.000113811744
f_1302,0.00011372927
f_1722,0.000113570735
f_3029,0.00011352287
f_3475,0.000113418195
f_5052,0.000113407616
f_5271,0.00011339188
f_4231,0.000113384456
f_5826,0.00011330046
f_4878,0.00011329512
f_5635,0.00011311726
f_2282,0.00011310337
f_4314,0.00011309497
f_3060,0.00011294368
f_3247,0.00011291974
f_4947,0.00011290233
f_2379,0.00011284582
f_1326,0.00011252747
f_6164,0.00011239325
f_4957,0.00011227797
f_4248,0.00011225136
f_2903,0.0001121309
f_3862,0.000112087444
f_1116,0.000112056245
f_4544,0.0001118243
f_1749,0.0001118152
f_4126,0.00011179295
f_460,0.00011179163
f_5971,0.00011170176
f_5641,0.00011169046
f_5190,0.000111679474
f_4048,0.000111579626
f_3907,0.000111429516
f_1576,0.000111423746
f_2720,0.000111347
f_1381,0.00011133397
f_1275,0.00011123563
f_4176,0.000110871915
f_84,0.00011046598
f_2086,0.00011034748
f_1883,0.00011028793
f_779,0.000110274406
f_5647,0.00011022012
f_103,0.00011021701
f_1496,0.00010982326
f_3284,0.00010977066
f_5767,0.00010963298
f_4296,0.00010960938
f_1954,0.00010952341
f_5938,0.00010930689
f_3710,0.00010925662
f_3456,0.00010921687
f_5468,0.00010913438
f_3730,0.00010900212
f_3314,0.00010897707
f_2698,0.00010878855
f_2818,0.000108761626
f_4149,0.00010871605
f_474,0.0001086233
f_1410,0.00010849131
f_195,0.00010843594
f_3555,0.000108371896
f_3689,0.00010833658
f_3946,0.00010825233
f_4853,0.00010812383
f_2580,0.00010792847
f_5276,0.00010783413
f_5689,0.00010773603
f_1204,0.00010772133
f_1724,0.0001076506
f_4870,0.00010763353
f_954,0.00010760843
f_2121,0.000107518834
f_5866,0.000107503794
f_2507,0.00010749852
f_5798,0.000107402346
f_45,0.00010729586
f_5776,0.00010725898
f_5141,0.00010718041
f_1236,0.000107138425
f_489,0.00010708158
f_3602,0.00010681002
f_4876,0.00010640309
f_775,0.00010627401
f_2756,0.00010625737
f_292,0.00010613792
f_1896,0.00010600402
f_5136,0.00010593412
f_569,0.00010591336
f_4133,0.00010590393
f_3936,0.00010587339
f_801,0.0001057357
f_284,0.00010557566
f_1201,0.00010552141
f_3952,0.00010549308
f_6078,0.00010537747
f_453,0.00010529598
f_4040,0.000105288505
f_1832,0.00010519254
f_738,0.000105187704
f_6000,0.00010514979
f_2790,0.00010506109
f_4058,0.0001050586
f_4179,0.000105011044
f_511,0.000104846404
f_4441,0.0001048383
f_5982,0.00010450028
f_6059,0.000104478924
f_3384,0.000104253086
f_2443,0.00010424548
f_406,0.000103953986
f_659,0.00010394855
f_1135,0.00010381973
f_4874,0.000103721526
f_4275,0.00010368926
f_4862,0.00010362968
f_6061,0.00010353916
f_82,0.00010346516
f_2913,0.0001033483
f_2561,0.00010328892
f_4145,0.00010315458
f_5651,0.00010308613
f_2526,0.00010298688
f_5238,0.000102951286
f_2742,0.00010294206
f_2253,0.000102677885
f_461,0.000102597136
f_1523,0.0001025303
f_5970,0.00010241804
f_4506,0.00010233358
f_396,0.00010212253
f_1831,0.00010187696
f_5607,0.00010185613
f_1226,0.00010172832
f_2351,0.00010168875
f_944,0.00010158164
f_1209,0.00010153167
f_5426,0.000101197256
f_2651,0.00010108027
f_497,0.00010107358
f_5486,0.00010098799
f_524,0.00010088822
f_4319,0.00010085231
f_2806,0.000100805526
f_2877,0.00010074793
f_2970,0.0001006796
f_2979,0.00010039706
f_334,0.00010035025
f_3995,0.00010034906
f_3120,0.000100253696
f_452,0.00010020963
f_5601,0.00010009304
f_5567,9.9932506e-05
f_5643,9.988185e-05
f_2371,9.975308e-05
f_4829,9.9720404e-05
f_4518,9.969466e-05
f_4183,9.960872e-05
f_2075,9.959382e-05
f_5697,9.958745e-05
f_2559,9.949263e-05
f_3149,9.939244e-05
f_245,9.9322155e-05
f_5299,9.927043e-05
f_87,9.926883e-05
f_3242,9.923037e-05
f_1960,9.8843535e-05
f_4386,9.871192e-05
f_2673,9.866797e-05
f_4139,9.862933e-05
f_410,9.857132e-05
f_649,9.832618e-05
f_4255,9.824493e-05
f_3762,9.796075e-05
f_4306,9.785928e-05
f_2585,9.785847e-05
f_2552,9.754149e-05
f_366,9.751976e-05
f_3959,9.748684e-05
f_550,9.745836e-05
f_5784,9.745296e-05
f_4654,9.734044e-05
f_1190,9.733274e-05
f_4578,9.723223e-05
f_2138,9.7229546e-05
f_3825,9.692917e-05
f_1840,9.680233e-05
f_192,9.671219e-05
f_1558,9.650403e-05
f_3028,9.648014e-05
f_3203,9.63665e-05
f_433,9.6346754e-05
f_3186,9.631577e-05
f_3427,9.628016e-05
f_1494,9.622025e-05
f_4756,9.6211246e-05
f_2858,9.615966e-05
f_683,9.596307e-05
f_882,9.594102e-05
f_419,9.581933e-05
f_377,9.5734016e-05
f_4573,9.5634925e-05
f_5255,9.5460484e-05
f_5277,9.512537e-05
f_1517,9.510527e-05
f_3304,9.50355e-05
f_2080,9.500523e-05
f_3735,9.49972e-05
f_2081,9.498519e-05
f_3425,9.4700474e-05
f_1483,9.461415e-05
f_4438,9.441899e-05
f_4440,9.423812e-05
f_2427,9.4114796e-05
f_3890,9.403432e-05
f_1796,9.396669e-05
f_1067,9.3884664e-05
f_4384,9.372315e-05
f_4582,9.334504e-05
f_349,9.332377e-05
f_2836,9.3264265e-05
f_2778,9.319738e-05
f_4106,9.304498e-05
f_4986,9.2935625e-05
f_4195,9.2931696e-05
f_4642,9.2895796e-05
f_1956,9.288016e-05
f_4768,9.28206e-05
f_2053,9.2624905e-05
f_906,9.259899e-05
f_4633,9.256559e-05
f_3969,9.253035e-05
f_5670,9.2477894e-05
f_4961,9.2459464e-05
f_2352,9.238662e-05
f_5921,9.23476e-05
f_1200,9.221888e-05
f_3746,9.204763e-05
f_5713,9.2018105e-05
f_4672,9.196455e-05
f_3387,9.187036e-05
f_5072,9.1758055e-05
f_3406,9.1696245e-05
f_3947,9.1678136e-05
f_1977,9.1668175e-05
f_1530,9.162908e-05
f_3013,9.154124e-05
f_3553,9.133357e-05
f_371,9.130631e-05
f_5513,9.121244e-05
f_4366,9.108364e-05
f_6103,9.1074704e-05
f_4965,9.10453e-05
f_2429,9.0848975e-05
f_4817,9.083387e-05
f_5370,9.07418e-05
f_3687,9.068378e-05
f_5417,9.059771e-05
f_3382,9.044867e-05
f_2986,9.0406254e-05
f_5856,9.036693e-05
f_3922,9.0361944e-05
f_828,9.031226e-05
f_4235,9.031067e-05
f_3725,9.015455e-05
f_1076,9.0114896e-05
f_1801,9.007185e-05
f_4680,9.006811e-05
f_1246,9.0059235e-05
f_905,9.0051435e-05
f_2421,8.9988425e-05
f_2650,8.995887e-05
f_5727,8.987902e-05
f_2589,8.984007e-05
f_2210,8.9740235e-05
f_4888,8.973805e-05
f_3131,8.96903e-05
f_3626,8.9392866e-05
f_1194,8.9389956e-05
f_2026,8.9283814e-05
f_6183,8.9031266e-05
f_950,8.899065e-05
f_3558,8.882736e-05
f_184,8.879171e-05
f_1123,8.859414e-05
f_4270,8.857089e-05
f_4043,8.837696e-05
f_3375,8.836342e-05
f_201,8.8359324e-05
f_5730,8.818416e-05
f_5840,8.814436e-05
f_3719,8.812644e-05
f_347,8.810196e-05
f_2420,8.802738e-05
f_2213,8.798481e-05
f_5792,8.794577e-05
f_2670,8.785665e-05
f_1604,8.764038e-05
f_5867,8.760104e-05
f_2918,8.757462e-05
f_5219,8.756755e-05
f_3530,8.743184e-05
f_2056,8.741963e-05
f_5487,8.727109e-05
f_2798,8.725666e-05
f_880,8.722321e-05
f_3772,8.713924e-05
f_5674,8.710396e-05
f_5113,8.7028326e-05
f_4820,8.702789e-05
f_2954,8.696875e-05
f_4537,8.696235e-05
f_391,8.687741e-05
f_5060,8.686264e-05
f_3282,8.6819746e-05
f_1754,8.677219e-05
f_4432,8.675126e-05
f_3410,8.6542444e-05
f_4952,8.630005e-05
f_3321,8.6211905e-05
f_3081,8.61404e-05
f_6020,8.613e-05
f_4575,8.606606e-05
f_3782,8.600712e-05
f_4121,8.592348e-05
f_3594,8.5908876e-05
f_3003,8.581707e-05
f_834,8.5737905e-05
f_1543,8.572069e-05
f_5861,8.5667634e-05
f_516,8.5576896e-05
f_1614,8.541471e-05
f_4478,8.5336935e-05
f_5129,8.531416e-05
f_5536,8.523394e-05
f_5725,8.5192354e-05
f_5709,8.51868e-05
f_3688,8.5076535e-05
f_2838,8.5067564e-05
f_5574,8.505962e-05
f_4771,8.5001964e-05
f_5994,8.49719e-05
f_3363,8.494759e-05
f_2841,8.493282e-05
f_5532,8.488657e-05
f_5273,8.482787e-05
f_4962,8.465935e-05
f_5824,8.458744e-05
f_455,8.449424e-05
f_840,8.449023e-05
f_3397,8.4476334e-05
f_588,8.4382234e-05
f_507,8.4118525e-05
f_5497,8.4104664e-05
f_4390,8.4055195e-05
f_2999,8.3716375e-05
f_1878,8.367946e-05
f_92,8.367668e-05
f_794,8.359926e-05
f_5904,8.351504e-05
f_5168,8.349848e-05
f_5023,8.336375e-05
f_5795,8.330759e-05
f_5392,8.3283274e-05
f_2227,8.316066e-05
f_3529,8.312785e-05
f_4846,8.3098676e-05
f_2460,8.303109e-05
f_966,8.3011575e-05
f_2034,8.291898e-05
f_3955,8.279673e-05
f_2216,8.266226e-05
f_3118,8.263503e-05
f_5549,8.253149e-05
f_1206,8.233058e-05
f_2031,8.2052604e-05
f_2681,8.195438e-05
f_302,8.177133e-05
f_4169,8.1689046e-05
f_2815,8.168517e-05
f_979,8.16353e-05
f_1921,8.159495e-05
f_1106,8.150571e-05
f_4572,8.149401e-05
f_1063,8.1447455e-05
f_2831,8.138387e-05
f_5244,8.133235e-05
f_4570,8.1160775e-05
f_4272,8.113988e-05
f_3901,8.108626e-05
f_2242,8.105643e-05
f_3220,8.101564e-05
f_3930,8.085962e-05
f_1092,8.067209e-05
f_1852,8.064512e-05
f_3537,8.064123e-05
f_4531,8.061103e-05
f_1782,8.056623e-05
f_1488,8.049379e-05
f_4799,8.0227226e-05
f_2491,8.012328e-05
f_2195,8.008417e-05
f_5552,7.978299e-05
f_4659,7.9614416e-05
f_165,7.9570185e-05
f_4022,7.9556485e-05
f_5799,7.944485e-05
f_2096,7.943442e-05
f_3869,7.942244e-05
f_3812,7.939857e-05
f_4476,7.9393896e-05
f_2968,7.936143e-05
f_5801,7.9293415e-05
f_5153,7.911841e-05
f_4551,7.902554e-05
f_2093,7.8962476e-05
f_3894,7.8959594e-05
f_5705,7.895207e-05
f_5449,7.8884994e-05
f_2672,7.885125e-05
f_5117,7.8829864e-05
f_1690,7.8720805e-05
f_1631,7.871624e-05
f_4237,7.8640274e-05
f_1790,7.859121e-05
f_2474,7.846831e-05
f_4508,7.842046e-05
f_4396,7.835582e-05
f_2244,7.83159e-05
f_3640,7.822964e-05
f_3750,7.813719e-05
f_749,7.808811e-05
f_5243,7.806089e-05
f_3504,7.804306e-05
f_4276,7.799429e-05
f_4458,7.794398e-05
f_4651,7.792988e-05
f_5596,7.7810895e-05
f_4750,7.769545e-05
f_1691,7.769241e-05
f_2694,7.764805e-05
f_5832,7.754435e-05
f_4359,7.7508055e-05
f_4908,7.7452845e-05
f_267,7.739643e-05
f_5056,7.720163e-05
f_1403,7.718051e-05
f_4150,7.7070916e-05
f_3273,7.6993325e-05
f_3079,7.6975906e-05
f_4549,7.696265e-05
f_1375,7.6949356e-05
f_538,7.687356e-05
f_643,7.6863194e-05
f_5087,7.682742e-05
f_228,7.6735276e-05
f_4131,7.670486e-05
f_91,7.6538745e-05
f_427,7.6501914e-05
f_1586,7.63175e-05
f_4489,7.630546e-05
f_6067,7.622982e-05
f_4872,7.614981e-05
f_162,7.6129225e-05
f_4688,7.6106626e-05
f_2504,7.6019845e-05
f_2167,7.597341e-05
f_4847,7.591632e-05
f_3085,7.583491e-05
f_3562,7.579974e-05
f_4281,7.5740194e-05
f_4576,7.5716e-05
f_3476,7.571553e-05
f_4502,7.561939e-05
f_4403,7.552046e-05
f_2977,7.52672e-05
f_2803,7.5246746e-05
f_2499,7.52374e-05
f_866,7.516768e-05
f_483,7.500769e-05
f_1804,7.494229e-05
f_1111,7.484085e-05
f_597,7.450816e-05
f_2014,7.447924e-05
f_3407,7.44755e-05
f_2953,7.447455e-05
f_3148,7.428633e-05
f_1422,7.426696e-05
f_2295,7.41873e-05
f_1998,7.418439e-05
f_1868,7.408054e-05
f_3145,7.40735e-05
f_1564,7.406465e-05
f_2117,7.404524e-05
f_2689,7.400158e-05
f_1253,7.389011e-05
f_1057,7.376429e-05
f_5667,7.3697076e-05
f_2684,7.3691146e-05
f_4080,7.346782e-05
f_3433,7.343318e-05
f_5068,7.3382995e-05
f_4536,7.3355724e-05
f_1250,7.335391e-05
f_1082,7.327968e-05
f_3598,7.326312e-05
f_3863,7.326244e-05
f_5169,7.3188814e-05
f_3656,7.31804e-05
f_4394,7.306079e-05
f_4267,7.277234e-05
f_257,7.2662944e-05
f_5475,7.263803e-05
f_2108,7.2609946e-05
f_4015,7.256472e-05
f_3487,7.250443e-05
f_4914,7.243706e-05
f_3320,7.2361494e-05
f_1222,7.227074e-05
f_1033,7.224897e-05
f_3419,7.223062e-05
f_999,7.215398e-05
f_5220,7.212177e-05
f_732,7.200891e-05
f_1589,7.193946e-05
f_3442,7.19371e-05
f_1128,7.180227e-05
f_556,7.1499984e-05
f_4526,7.1430615e-05
f_3844,7.142163e-05
f_5983,7.13638e-05
f_3225,7.128605e-05
f_4262,7.1267394e-05
f_1594,7.1253824e-05
f_3757,7.1144415e-05
f_5523,7.112584e-05
f_4469,7.0985145e-05
f_1918,7.0862734e-05
f_3803,7.0845424e-05
f_5496,7.078552e-05
f_4298,7.077312e-05
f_1404,7.072216e-05
f_2301,7.060567e-05
f_3849,7.059441e-05
f_1733,7.0557864e-05
f_2599,7.0507354e-05
f_5491,7.046715e-05
f_342,7.037504e-05
f_1139,7.0350965e-05
f_5877,7.02215e-05
f_4457,7.010088e-05
f_1378,7.0096256e-05
f_635,7.009055e-05
f_4075,7.0077665e-05
f_4855,6.983202e-05
f_6189,6.9829985e-05
f_3579,6.966764e-05
f_587,6.963733e-05
f_4564,6.955808e-05
f_2204,6.946734e-05
f_4895,6.922569e-05
f_645,6.910596e-05
f_1693,6.90089e-05
f_147,6.8983856e-05
f_1545,6.871036e-05
f_4892,6.848171e-05
f_3036,6.842614e-05
f_2769,6.8356494e-05
f_2549,6.805082e-05
f_904,6.804989e-05
f_448,6.802639e-05
f_52,6.79925e-05
f_1875,6.7913476e-05
f_4807,6.776281e-05
f_59,6.7735484e-05
f_4970,6.768962e-05
f_5478,6.7669636e-05
f_2738,6.7575165e-05
f_5400,6.737815e-05
f_1548,6.7356e-05
f_4599,6.735218e-05
f_3678,6.729837e-05
f_2676,6.72809e-05
f_5122,6.707009e-05
f_3017,6.702788e-05
f_3560,6.701735e-05
f_67,6.6989414e-05
f_333,6.69387e-05
f_2997,6.6841254e-05
f_5397,6.6793626e-05
f_4291,6.6783345e-05
f_3764,6.6725814e-05
f_297,6.669907e-05
f_4021,6.6661276e-05
f_3962,6.665616e-05
f_2333,6.660881e-05
f_3665,6.6542925e-05
f_3525,6.633399e-05
f_5480,6.629909e-05
f_510,6.626681e-05
f_4644,6.6182256e-05
f_4976,6.611524e-05
f_3502,6.606199e-05
f_626,6.596428e-05
f_6051,6.591399e-05
f_786,6.586767e-05
f_5343,6.583225e-05
f_4571,6.578616e-05
f_498,6.5708744e-05
f_5661,6.568322e-05
f_3141,6.550128e-05
f_2139,6.544283e-05
f_4193,6.534576e-05
f_3030,6.530446e-05
f_3239,6.5301414e-05
f_2208,6.529358e-05
f_99,6.5230066e-05
f_2895,6.516662e-05
f_3622,6.509543e-05
f_56,6.486848e-05
f_5772,6.475261e-05
f_2555,6.472351e-05
f_1296,6.470005e-05
f_3976,6.466118e-05
f_5914,6.462177e-05
f_2730,6.461318e-05
f_4552,6.461302e-05
f_4456,6.441544e-05
f_3898,6.4396554e-05
f_631,6.431266e-05
f_2193,6.4116255e-05
f_1158,6.4112406e-05
f_3134,6.384902e-05
f_2329,6.382122e-05
f_3070,6.372635e-05
f_4605,6.3592124e-05
f_3503,6.347357e-05
f_2725,6.3468695e-05
f_1058,6.339678e-05
f_2752,6.331591e-05
f_1912,6.331475e-05
f_858,6.3087085e-05
f_2035,6.295499e-05
f_454,6.2932086e-05
f_34,6.289041e-05
f_864,6.261304e-05
f_3334,6.253436e-05
f_3614,6.252619e-05
f_1988,6.250133e-05
f_622,6.243548e-05
f_2823,6.2356215e-05
f_2922,6.2210405e-05
f_4417,6.217075e-05
f_4172,6.211651e-05
f_2603,6.21081e-05
f_5191,6.2053936e-05
f_4477,6.204137e-05
f_4223,6.1969855e-05
f_1224,6.195175e-05
f_5671,6.187373e-05
f_1624,6.1866536e-05
f_610,6.175832e-05
f_259,6.1681305e-05
f_1670,6.164751e-05
f_5947,6.1602994e-05
f_4663,6.149324e-05
f_5035,6.134408e-05
f_2952,6.1277606e-05
f_2291,6.126524e-05
f_1479,6.1247454e-05
f_3259,6.124259e-05
f_5748,6.124024e-05
f_178,6.120465e-05
f_5864,6.119721e-05
f_3193,6.111772e-05
f_5897,6.1096216e-05
f_3748,6.1046005e-05
f_1298,6.1030747e-05
f_4887,6.1012805e-05
f_3221,6.095943e-05
f_164,6.091756e-05
f_1203,6.090813e-05
f_2919,6.0861785e-05
f_3340,6.0857816e-05
f_4545,6.081008e-05
f_4523,6.072023e-05
f_2842,6.0448965e-05
f_4992,6.041519e-05
f_4016,6.0354072e-05
f_6188,6.031695e-05
f_77,6.0279606e-05
f_3109,6.027136e-05
f_3938,6.0237395e-05
f_4,6.019963e-05
f_1271,5.9982667e-05
f_354,5.9953443e-05
f_5201,5.980751e-05
f_6068,5.9803446e-05
f_346,5.9718e-05
f_5751,5.9709197e-05
f_2744,5.956963e-05
f_1739,5.952364e-05
f_2152,5.9515547e-05
f_5160,5.943324e-05
f_876,5.9425398e-05
f_2296,5.9326037e-05
f_218,5.9319802e-05
f_449,5.929518e-05
f_3794,5.9181366e-05
f_3350,5.9167738e-05
f_4949,5.9118738e-05
f_4097,5.909959e-05
f_3094,5.9070822e-05
f_3171,5.8931906e-05
f_1431,5.8722486e-05
f_5996,5.8699265e-05
f_499,5.8623904e-05
f_831,5.8539084e-05
f_5703,5.8498757e-05
f_4422,5.849422e-05
f_5899,5.848318e-05
f_1359,5.8436908e-05
f_1830,5.8408157e-05
f_1423,5.829217e-05
f_620,5.8234204e-05
f_4330,5.8205824e-05
f_3460,5.804983e-05
f_1330,5.8020894e-05
f_940,5.797902e-05
f_2397,5.771329e-05
f_5154,5.7708752e-05
f_6,5.769981e-05
f_227,5.7550373e-05
f_4263,5.74436e-05
f_804,5.7427886e-05
f_2967,5.7414447e-05
f_4707,5.737048e-05
f_4954,5.736859e-05
f_651,5.734395e-05
f_3445,5.728946e-05
f_4725,5.72407e-05
f_1596,5.7228466e-05
f_3385,5.7106103e-05
f_3429,5.709038e-05
f_4879,5.6993882e-05
f_4191,5.6896537e-05
f_5782,5.6846646e-05
f_5269,5.676393e-05
f_1850,5.673653e-05
f_4037,5.67091e-05
f_3763,5.6667537e-05
f_1893,5.6647637e-05
f_3270,5.6454806e-05
f_5769,5.6427736e-05
f_4967,5.6381246e-05
f_3066,5.6331995e-05
f_3184,5.628124e-05
f_4063,5.6201592e-05
f_118,5.6041346e-05
f_1853,5.60206e-05
f_1761,5.596874e-05
f_4221,5.591512e-05
f_5568,5.5830176e-05
f_5461,5.5798315e-05
f_5093,5.579825e-05
f_2360,5.5589233e-05
f_5318,5.5558492e-05
f_1446,5.5554916e-05
f_1562,5.5374647e-05
f_3949,5.5287128e-05
f_1650,5.528712e-05
f_4271,5.5221415e-05
f_3057,5.5178385e-05
f_4646,5.5177963e-05
f_2181,5.514836e-05
f_1499,5.5138804e-05
f_2527,5.5108456e-05
f_1266,5.5103643e-05
f_5498,5.5065128e-05
f_5857,5.4993838e-05
f_4234,5.4918368e-05
f_4331,5.4903547e-05
f_2550,5.4878627e-05
f_1668,5.4699118e-05
f_4430,5.4606353e-05
f_4011,5.4601034e-05
f_542,5.4505977e-05
f_4357,5.445018e-05
f_1121,5.4439723e-05
f_1818,5.4434324e-05
f_5980,5.4292283e-05
f_5624,5.425288e-05
f_540,5.4238026e-05
f_2353,5.422986e-05
f_5128,5.4220083e-05
f_4893,5.4118602e-05
f_167,5.406627e-05
f_3163,5.4002317e-05
f_3450,5.3963737e-05
f_4157,5.3963013e-05
f_2989,5.3906013e-05
f_5616,5.374242e-05
f_3939,5.373424e-05
f_1924,5.3723106e-05
f_3421,5.3708784e-05
f_3400,5.353506e-05
f_3274,5.3319895e-05
f_2924,5.32818e-05
f_5040,5.322702e-05
f_568,5.3147432e-05
f_3293,5.3056578e-05
f_509,5.2985353e-05
f_5308,5.2850526e-05
f_874,5.280399e-05
f_3319,5.278483e-05
f_2828,5.2732532e-05
f_2228,5.271964e-05
f_1519,5.271394e-05
f_4507,5.2677606e-05
f_6062,5.2632906e-05
f_3599,5.2630945e-05
f_360,5.2567804e-05
f_3413,5.253868e-05
f_4450,5.235525e-05
f_6031,5.2252144e-05
f_1465,5.214926e-05
f_5423,5.206171e-05
f_392,5.2027062e-05
f_4116,5.2017407e-05
f_6060,5.2004572e-05
f_4720,5.179091e-05
f_1784,5.178826e-05
f_1856,5.1759172e-05
f_6014,5.163905e-05
f_4827,5.1597453e-05
f_1046,5.1547904e-05
f_1743,5.148879e-05
f_3774,5.1273724e-05
f_1805,5.127155e-05
f_2172,5.1260173e-05
f_5739,5.1227235e-05
f_3478,5.112904e-05
f_4190,5.1100633e-05
f_2073,5.108876e-05
f_480,5.107747e-05
f_2553,5.0995208e-05
f_4374,5.0893243e-05
f_2413,5.0822913e-05
f_5882,5.079811e-05
f_4025,5.079472e-05
f_5642,5.0694696e-05
f_3745,5.0606497e-05
f_4889,5.0600163e-05
f_740,5.0514915e-05
f_1470,5.0394803e-05
f_3480,5.0386545e-05
f_2113,5.0174087e-05
f_5783,5.0158385e-05
f_15,5.0132567e-05
f_4353,5.012067e-05
f_536,4.9966424e-05
f_1686,4.9828774e-05
f_5924,4.9732513e-05
f_1000,4.967669e-05
f_5563,4.967576e-05
f_1549,4.9593746e-05
f_5356,4.954299e-05
f_4069,4.9505612e-05
f_1636,4.9456354e-05
f_3703,4.9355604e-05
f_2700,4.93355e-05
f_79,4.932856e-05
f_5125,4.9129736e-05
f_1453,4.8864567e-05
f_3765,4.886239e-05
f_2980,4.8796377e-05
f_1023,4.8707698e-05
f_1353,4.8577327e-05
f_639,4.854128e-05
f_3045,4.8527098e-05
f_5618,4.8404807e-05
f_4801,4.8397185e-05
f_5045,4.8390288e-05
f_3958,4.8338406e-05
f_3541,4.8331665e-05
f_2461,4.83226e-05
f_4002,4.820922e-05
f_116,4.8205053e-05
f_3484,4.8071328e-05
f_3679,4.8047426e-05
f_2834,4.798194e-05
f_4586,4.7980768e-05
f_5346,4.7938756e-05
f_5863,4.788761e-05
f_1773,4.7772424e-05
f_555,4.7647318e-05
f_1802,4.7430218e-05
f_481,4.7414265e-05
f_4467,4.7374244e-05
f_1661,4.728742e-05
f_1016,4.72731e-05
f_26,4.721995e-05
f_3075,4.7088066e-05
f_2326,4.708627e-05
f_1559,4.700531e-05
f_3752,4.7002188e-05
f_4602,4.6992434e-05
f_3173,4.698422e-05
f_4590,4.696349e-05
f_1704,4.695311e-05
f_4340,4.694913e-05
f_2076,4.6794856e-05
f_557,4.6711793e-05
f_2266,4.670806e-05
f_1542,4.657826e-05
f_4514,4.629521e-05
f_4047,4.6059715e-05
f_2837,4.604419e-05
f_1813,4.582196e-05
f_2898,4.5486584e-05
f_4839,4.5381184e-05
f_5488,4.529545e-05
f_5847,4.528084e-05
f_2223,4.5248256e-05
f_2144,4.5176384e-05
f_607,4.5148794e-05
f_2232,4.5108656e-05
f_5992,4.4979755e-05
f_1981,4.4979064e-05
f_5420,4.4966793e-05
f_5528,4.493453e-05
f_2628,4.4904777e-05
f_5328,4.48823e-05
f_3190,4.4751014e-05
f_4159,4.465381e-05
f_1681,4.4539203e-05
f_1281,4.4351276e-05
f_4333,4.4337943e-05
f_2995,4.4253156e-05
f_181,4.4242977e-05
f_4960,4.4199693e-05
f_1069,4.417941e-05
f_4124,4.4007767e-05
f_249,4.3796004e-05
f_653,4.376901e-05
f_3653,4.376895e-05
f_2786,4.3720498e-05
f_5564,4.366293e-05
f_1041,4.351659e-05
f_1860,4.351352e-05
f_3871,4.3505388e-05
f_1915,4.348674e-05
f_1398,4.3377106e-05
f_2365,4.3165117e-05
f_5825,4.304932e-05
f_2612,4.2878055e-05
f_4492,4.2876756e-05
f_1581,4.282111e-05
f_4721,4.2786585e-05
f_155,4.2743923e-05
f_4944,4.268343e-05
f_4305,4.2512005e-05
f_2457,4.2461208e-05
f_276,4.2438933e-05
f_3461,4.2355005e-05
f_3381,4.2197666e-05
f_2132,4.210998e-05
f_444,4.1779665e-05
f_3838,4.17368e-05
f_5919,4.1648098e-05
f_742,4.155526e-05
f_964,4.154415e-05
f_1695,4.152711e-05
f_1146,4.1513314e-05
f_2001,4.1483316e-05
f_122,4.131843e-05
f_2512,4.1223364e-05
f_226,4.1090905e-05
f_5020,4.090841e-05
f_648,4.0802188e-05
f_3986,4.0671304e-05
f_3945,4.059925e-05
f_2708,4.0149884e-05
f_3026,4.004677e-05
f_2925,3.9969316e-05
f_3872,3.99485e-05
f_3566,3.9833838e-05
f_6005,3.9759743e-05
f_5383,3.9745588e-05
f_2686,3.9578663e-05
f_459,3.95344e-05
f_2897,3.9434562e-05
f_5256,3.933859e-05
f_2405,3.9199716e-05
f_1985,3.918964e-05
f_2467,3.9135455e-05
f_358,3.9110455e-05
f_5841,3.894043e-05
f_3792,3.8916736e-05
f_4094,3.877917e-05
f_5456,3.875987e-05
f_3409,3.8709684e-05
f_973,3.8584214e-05
f_721,3.8460155e-05
f_5594,3.8397833e-05
f_4899,3.838536e-05
f_159,3.817465e-05
f_1560,3.8140937e-05
f_2099,3.8097576e-05
f_1959,3.797454e-05
f_2466,3.7942424e-05
